distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,datetime,temp,location,clouds,pressure,rain,humidity,wind
1.03,Uber,North Station,North End,12,1,fdf309b1-3094-49e1-9650-a39a56343780,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,29-11-2018 00:39,38.55,North End,0.75,996.8,0,0.69,11.13
2.46,Uber,Beacon Hill,Fenway,22.5,1,438929e6-bcf0-4524-bada-c625b4da6fa3,6c84fd89-3f11-4782-9b50-97c468b19529,Black,29-11-2018 02:32,37.93,Fenway,0.37,998.28,0,0.71,10.88
3.23,Lyft,North Station,Fenway,22.5,1.25,aeab8f06-6b2d-4575-9510-62519ebb342b,lyft_plus,Lyft XL,29-11-2018 00:02,39.1,Fenway,0.83,996.11,0,0.67,10.59
3.23,Lyft,North Station,Fenway,13.5,1.25,afde192f-ae81-45c3-a4f7-69e38e8ef700,lyft,Lyft,29-11-2018 00:02,39.1,Fenway,0.83,996.11,0,0.67,10.59
1.55,Lyft,Back Bay,Northeastern University,26,1.5,13c0b10d-d972-4917-99f1-eb6fc932e328,lyft_lux,Lux Black,29-11-2018 02:32,37.79,Northeastern University,0.37,998.33,0,0.72,10.63
1.55,Lyft,Back Bay,Northeastern University,11,1.5,29a7efeb-146d-442d-bc99-7efec50081f1,lyft,Lyft,29-11-2018 02:32,37.79,Northeastern University,0.37,998.33,0,0.72,10.63
1.55,Lyft,Back Bay,Northeastern University,16.5,1.5,3e49bf09-a6cb-40f1-8472-70d5ed46dafb,lyft_plus,Lyft XL,29-11-2018 02:32,37.79,Northeastern University,0.37,998.33,0,0.72,10.63
1.55,Lyft,Back Bay,Northeastern University,19.5,1.5,57c4748c-28cd-4df9-90d9-55623d9b4d52,lyft_premier,Lux,29-11-2018 02:32,37.79,Northeastern University,0.37,998.33,0,0.72,10.63
1.55,Lyft,Back Bay,Northeastern University,38,1.5,b8deabc6-eb41-4dc9-86fc-512c9c90c1c9,lyft_luxsuv,Lux Black XL,29-11-2018 02:32,37.79,Northeastern University,0.37,998.33,0,0.72,10.63
1.55,Lyft,Back Bay,Northeastern University,7,1,d8159336-2084-46da-97a1-7d4ba0d5adf5,lyft_line,Shared,29-11-2018 02:32,37.79,Northeastern University,0.37,998.33,0,0.72,10.63
1,Uber,Financial District,Haymarket Square,15,1,04c9c3b2-2f50-4a21-bcab-98aeb607e31a,6c84fd89-3f11-4782-9b50-97c468b19529,Black,29-11-2018 02:32,38.05,Haymarket Square,0.37,998.28,0,0.71,10.79
1,Uber,Financial District,Haymarket Square,7.5,1,3c3d0cc7-e92f-4301-8660-011997a6273a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,29-11-2018 02:32,38.05,Haymarket Square,0.37,998.28,0,0.71,10.79
1,Uber,Financial District,Haymarket Square,6.5,1,670a9598-bf09-4aed-b5a6-c189829e36f7,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,29-11-2018 02:32,38.05,Haymarket Square,0.37,998.28,0,0.71,10.79
1,Uber,Financial District,Haymarket Square,10.5,1,7a29e7ea-2a35-4957-ab4f-93e81eda48c0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,29-11-2018 02:32,38.05,Haymarket Square,0.37,998.28,0,0.71,10.79
1,Uber,Financial District,Haymarket Square,7.5,1,a43e701b-4208-4de3-9896-0f50d7313c0d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,29-11-2018 02:32,38.05,Haymarket Square,0.37,998.28,0,0.71,10.79
1,Uber,Financial District,Haymarket Square,27.5,1,d922209e-8b38-48f1-b5e5-1e9dd12ecb33,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,29-11-2018 02:32,38.05,Haymarket Square,0.37,998.28,0,0.71,10.79
1,Uber,Financial District,Haymarket Square,0,1,e3d9a715-c0a1-4d4d-a0ea-8f10600856e7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,29-11-2018 02:32,38.05,Haymarket Square,0.37,998.28,0,0.71,10.79
2.8,Lyft,West End,Fenway,19.5,1,5d061279-8219-4006-a1de-08ef9e05a78c,lyft_plus,Lyft XL,28-11-2018 22:02,40.62,Fenway,0.83,994.1,0,0.63,9.21
2.8,Lyft,West End,Fenway,27.5,1,64f195d7-13e1-4f9b-ae7f-f2374dc0b517,lyft_lux,Lux Black,28-11-2018 22:02,40.62,Fenway,0.83,994.1,0,0.63,9.21
2.8,Lyft,West End,Fenway,38.5,1,a8bb5ddb-dd0d-4e70-b4ab-faff074d677b,lyft_luxsuv,Lux Black XL,28-11-2018 22:02,40.62,Fenway,0.83,994.1,0,0.63,9.21
2.8,Lyft,West End,Fenway,22.5,1,f48345a6-9ad6-453f-bb66-d4c088986c67,lyft_premier,Lux,28-11-2018 22:02,40.62,Fenway,0.83,994.1,0,0.63,9.21
1.25,Uber,Haymarket Square,Financial District,26,1,f253198a-7cff-4c56-baff-fb8b3a88c155,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 07:33,35.85,Financial District,0.15,991.76,0,0.77,6.71
1.61,Uber,Haymarket Square,Theatre District,15,1,4c50ba8a-0b95-4114-aef7-4e219f85c5ff,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 07:33,34.89,Theatre District,0.13,991.58,0,0.8,6.71
1.61,Uber,Haymarket Square,Theatre District,14.5,1,60c5d480-ac00-4a64-9d09-10fe64dcaae8,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 07:33,34.89,Theatre District,0.13,991.58,0,0.8,6.71
1.61,Uber,Haymarket Square,Theatre District,15,1,6dfa7333-ae8c-4965-bd58-fc292278ba88,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 07:33,34.89,Theatre District,0.13,991.58,0,0.8,6.71
1.35,Uber,Haymarket Square,Beacon Hill,8.5,1,105cd360-07d5-41fd-9d19-cb7da12c6e72,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 21:41,40.5,Beacon Hill,0.86,994.52,0,0.65,9.85
1.21,Uber,North End,Financial District,11.5,1,5cf4ef88-52a8-4c9c-8416-b2faaa89e5e0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,29-11-2018 01:27,36.74,Financial District,0.58,997.47,0,0.76,10.52
1.22,Uber,Financial District,North End,0,1,c62dc350-a68a-4412-abc1-2d2b5e9bdb0c,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 19:02,41.07,North End,1,991.81,0,0.64,9.53
2.68,Uber,Financial District,Northeastern University,7.5,1,ecbe1ce3-0a49-478e-b3f9-0177fbe591a3,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 19:02,40.91,Northeastern University,1,991.84,0,0.64,9.43
0.92,Uber,Haymarket Square,Financial District,7,1,0f737f3c-b8dc-4111-97d0-537e04d84216,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 19:02,41.26,Financial District,1,991.82,0,0.63,9.53
0.92,Uber,Haymarket Square,Financial District,11.5,1,39035698-55d7-42ea-a389-6b6ec502eb4e,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 19:02,41.26,Financial District,1,991.82,0,0.63,9.53
0.92,Uber,Haymarket Square,Financial District,0,1,53913979-b62a-4485-b754-0893d499174d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 19:02,41.26,Financial District,1,991.82,0,0.63,9.53
0.92,Uber,Haymarket Square,Financial District,16,1,aa415902-917e-436e-8304-05a3b43fbd86,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 19:02,41.26,Financial District,1,991.82,0,0.63,9.53
2.29,Uber,North Station,South Station,16,1,e2309798-707c-49b7-911b-07ff3b1ff4a5,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 08:54,34.49,South Station,0.52,991.62,0,0.8,4.99
2.29,Uber,North Station,South Station,9.5,1,ece78b1e-bf04-40df-8134-7ffc6c270f58,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 08:54,34.49,South Station,0.52,991.62,0,0.8,4.99
1.61,Uber,Haymarket Square,Theatre District,8.5,1,94cd10a2-7083-4b5f-8419-fcd0e1ced221,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,26-11-2018 10:05,40.83,Theatre District,1,1014.75,0,0.93,1.76
1.61,Uber,Haymarket Square,Theatre District,9,1,97ae0d43-2151-4a9d-a0d7-a31f54685e65,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,26-11-2018 10:05,40.83,Theatre District,1,1014.75,0,0.93,1.76
1.61,Uber,Haymarket Square,Theatre District,8.5,1,aedf3fd9-1ba2-4a2e-b62f-d07a50f1438c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,26-11-2018 10:05,40.83,Theatre District,1,1014.75,0,0.93,1.76
1.61,Uber,Haymarket Square,Theatre District,14,1,b28f1919-d11f-4dbd-9a26-4999f9d32aaf,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,26-11-2018 10:05,40.83,Theatre District,1,1014.75,0,0.93,1.76
1.61,Uber,Haymarket Square,Theatre District,0,1,f91640ad-6d3c-4910-b078-53d66b8c1bd4,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,26-11-2018 10:05,40.83,Theatre District,1,1014.75,0,0.93,1.76
5.28,Lyft,Boston University,Financial District,45.5,1,117f8160-a898-44b6-aead-b0e1332baa1c,lyft_luxsuv,Lux Black XL,26-11-2018 10:05,41.24,Financial District,1,1014.75,0,0.92,1.74
2.56,Uber,Northeastern University,West End,9.5,1,e6d7bc82-62f8-4847-b835-9177864f994e,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 09:32,33.28,West End,0.42,991.79,0,0.84,5.89
2.56,Uber,Northeastern University,West End,9,1,ea3a05ce-0845-4c95-b4d2-64a52924bef6,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 09:32,33.28,West End,0.42,991.79,0,0.84,5.89
2.56,Uber,Northeastern University,West End,0,1,fb350117-e8f1-4ea6-bb8c-0137efe8d35c,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 09:32,33.28,West End,0.42,991.79,0,0.84,5.89
1.22,Uber,Northeastern University,Back Bay,0,1,bda2da9c-6cd6-44e4-abaa-efec68e5d3dc,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,26-11-2018 04:43,40.61,Back Bay,0.86,1014.17,0,0.93,2.65
1.97,Lyft,Back Bay,Haymarket Square,26,1.25,839fd710-1d32-43ac-8d39-5ee9529a8446,lyft_lux,Lux Black,26-11-2018 06:49,41.13,Haymarket Square,0.98,1014.35,0,0.92,1.82
1.97,Lyft,Back Bay,Haymarket Square,11,1.25,b3287c71-2104-4d46-8732-867f268c025d,lyft,Lyft,26-11-2018 06:49,41.13,Haymarket Square,0.98,1014.35,0,0.92,1.82
4.24,Lyft,South Station,Back Bay,45.5,1,b21673a2-2f4c-4e14-997a-ef0b5c82d01c,lyft_luxsuv,Lux Black XL,27-11-2018 00:42,43.83,Back Bay,0.97,1005.9,0.2173,0.91,10.93
4.24,Lyft,South Station,Back Bay,32.5,1,b28c3330-524c-4ab6-b6c6-d2ac3742c871,lyft_lux,Lux Black,27-11-2018 00:42,43.83,Back Bay,0.97,1005.9,0.2173,0.91,10.93
4.24,Lyft,South Station,Back Bay,13.5,1,b9da5632-3914-42ad-841f-b1fce2846cb2,lyft,Lyft,27-11-2018 00:42,43.83,Back Bay,0.97,1005.9,0.2173,0.91,10.93
4.24,Lyft,South Station,Back Bay,27.5,1,fca1220d-b03c-411a-834d-406b474e021b,lyft_premier,Lux,27-11-2018 00:42,43.83,Back Bay,0.97,1005.9,0.2173,0.91,10.93
5.25,Lyft,Boston University,Financial District,47.5,1,0d6097e1-5132-4f4c-9673-3b20d69d4864,lyft_luxsuv,Lux Black XL,27-11-2018 00:42,45.03,Financial District,0.97,1005.92,0.1298,0.87,11.24
5.25,Lyft,Boston University,Financial District,13.5,1,387271c0-de8a-4fbd-b3d2-0ae9029f043a,lyft,Lyft,27-11-2018 00:42,45.03,Financial District,0.97,1005.92,0.1298,0.87,11.24
2.13,Lyft,South Station,North Station,27.5,1,b20bf580-be89-4b01-8971-84cc219131b8,lyft_luxsuv,Lux Black XL,27-11-2018 01:17,44.07,North Station,0.99,1005.4,0.2946,0.9,11.26
1.49,Lyft,Boston University,Back Bay,7,1,6393b277-7382-4170-928e-7bc96943de1e,lyft,Lyft,29-11-2018 01:32,38.46,Back Bay,0.65,997.43,0,0.72,10.06
1.49,Lyft,Boston University,Back Bay,27.5,1,77bbe685-28fa-469d-a0c6-8b779ba0ee10,lyft_luxsuv,Lux Black XL,29-11-2018 01:32,38.46,Back Bay,0.65,997.43,0,0.72,10.06
1.49,Lyft,Boston University,Back Bay,5,1,9ad10a4a-1ab6-4942-9b60-8dcb7a4dfdf0,lyft_line,Shared,29-11-2018 01:32,38.46,Back Bay,0.65,997.43,0,0.72,10.06
1.49,Lyft,Boston University,Back Bay,16.5,1,aa8a4b68-d308-4989-bce1-b78e528c55eb,lyft_lux,Lux Black,29-11-2018 01:32,38.46,Back Bay,0.65,997.43,0,0.72,10.06
1.49,Lyft,Boston University,Back Bay,13.5,1,d632d756-76b8-4b9a-a0cf-682c7ad06a80,lyft_premier,Lux,29-11-2018 01:32,38.46,Back Bay,0.65,997.43,0,0.72,10.06
4.55,Uber,Financial District,Northeastern University,11,1,0be38b93-0e82-4715-a789-f07da48bebbe,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 11:32,33.1,Northeastern University,0.42,991,0,0.83,6.67
4.55,Lyft,Boston University,Financial District,9,1,2ab6715b-96dd-4d08-9d70-c256e43ccfb3,lyft_line,Shared,28-11-2018 17:32,41.56,Financial District,0.85,991.66,0,0.63,9.94
4.55,Lyft,Boston University,Financial District,34,1,62ffb500-2599-42bb-9266-00b75becfb1d,lyft_lux,Lux Black,28-11-2018 17:32,41.56,Financial District,0.85,991.66,0,0.63,9.94
4.55,Lyft,Boston University,Financial District,42.5,1,b89b003a-c085-489d-ad61-9d48556c9e7c,lyft_luxsuv,Lux Black XL,28-11-2018 17:32,41.56,Financial District,0.85,991.66,0,0.63,9.94
4.55,Lyft,Boston University,Financial District,26,1,e840dcd9-0036-4fc8-b2fb-d434ad863b24,lyft_premier,Lux,28-11-2018 17:32,41.56,Financial District,0.85,991.66,0,0.63,9.94
4.55,Lyft,Boston University,Financial District,22.5,1,e9726af8-42fe-438b-9bb9-0068177fa505,lyft_plus,Lyft XL,28-11-2018 17:32,41.56,Financial District,0.85,991.66,0,0.63,9.94
2.44,Lyft,Beacon Hill,Northeastern University,30,1,252811f8-9ca7-45d8-a930-f967ed4dcc95,lyft_luxsuv,Lux Black XL,28-11-2018 17:32,41.52,Northeastern University,0.85,991.69,0,0.63,9.9
1.24,Lyft,Theatre District,Haymarket Square,16.5,1,2556455e-6d2b-4a4f-b260-c601d4777e31,lyft_lux,Lux Black,29-11-2018 01:02,38.69,Haymarket Square,0.7,997.11,0,0.71,9.95
1.24,Lyft,Theatre District,Haymarket Square,7,1,2dab1359-a7dd-4d77-bd3b-626d275afc92,lyft,Lyft,29-11-2018 01:02,38.69,Haymarket Square,0.7,997.11,0,0.71,9.95
1.24,Lyft,Theatre District,Haymarket Square,13.5,1,3149399e-96de-40a9-a3c0-4c739a84a519,lyft_premier,Lux,29-11-2018 01:02,38.69,Haymarket Square,0.7,997.11,0,0.71,9.95
1.24,Lyft,Theatre District,Haymarket Square,27.5,1,4bcfec1f-544b-4de1-84b1-1c5cc52c92de,lyft_luxsuv,Lux Black XL,29-11-2018 01:02,38.69,Haymarket Square,0.7,997.11,0,0.71,9.95
1.24,Lyft,Theatre District,Haymarket Square,13.5,1,6d0ae2d2-93d2-47d2-9f93-3f6a39e6549d,lyft_plus,Lyft XL,29-11-2018 01:02,38.69,Haymarket Square,0.7,997.11,0,0.71,9.95
1.64,Uber,Back Bay,Northeastern University,13,1,6d7272a6-f77a-4bb5-86e9-2ad14640b612,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 10:32,32.62,Northeastern University,0.16,991.43,0,0.86,6.36
1.64,Uber,Back Bay,Northeastern University,0,1,891fc592-0496-4d63-91c9-d8f899fb0e69,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 10:32,32.62,Northeastern University,0.16,991.43,0,0.86,6.36
1.64,Uber,Back Bay,Northeastern University,9.5,1,ace3c0af-e299-49aa-a1f6-7a9fba2d830e,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 10:32,32.62,Northeastern University,0.16,991.43,0,0.86,6.36
1.64,Uber,Back Bay,Northeastern University,6.5,1,bdd54387-f95b-4d94-a084-9446eb50ee8b,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 10:32,32.62,Northeastern University,0.16,991.43,0,0.86,6.36
1.64,Uber,Back Bay,Northeastern University,26.5,1,ebbdc0f9-07be-4f54-869a-1333568541eb,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 10:32,32.62,Northeastern University,0.16,991.43,0,0.86,6.36
2.33,Uber,Back Bay,North End,0,1,05864bbb-ba34-489d-a504-e681b6b795a8,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 10:32,32.77,North End,0.15,991.22,0,0.85,6.4
1.61,Uber,Haymarket Square,Theatre District,27.5,1,f1200a5c-d0a8-428e-be31-74e1e61613b7,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 14:02,38.44,Theatre District,0.49,991.65,0,0.67,11.31
2.69,Lyft,Theatre District,Fenway,16.5,1,14af8ce4-f662-485c-802f-2960be6a865f,lyft_plus,Lyft XL,28-11-2018 14:02,38.48,Fenway,0.49,991.67,0,0.67,11.49
2.69,Lyft,Theatre District,Fenway,7,1,3fbf77b1-192e-4357-ad8b-c7aa74e148cd,lyft_line,Shared,28-11-2018 14:02,38.48,Fenway,0.49,991.67,0,0.67,11.49
2.69,Lyft,Theatre District,Fenway,10.5,1,53dbaa79-13e8-460c-95b0-348b1864f12d,lyft,Lyft,28-11-2018 14:02,38.48,Fenway,0.49,991.67,0,0.67,11.49
2.69,Lyft,Theatre District,Fenway,27.5,1,82e1a5c4-e8e1-432c-9f14-d1be428a8ab1,lyft_lux,Lux Black,28-11-2018 14:02,38.48,Fenway,0.49,991.67,0,0.67,11.49
1.22,Uber,Financial District,North End,27,1,0325f58d-791d-40a9-9eea-dfb923b88913,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 16:02,41.22,North End,0.63,991.55,0,0.62,9.88
1.22,Uber,Financial District,North End,0,1,199a6ddf-89e0-4586-bf31-fb77aeec458b,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 16:02,41.22,North End,0.63,991.55,0,0.62,9.88
1.22,Uber,Financial District,North End,13,1,19b441c3-69b1-4eb9-ba70-c9dfcf434190,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 16:02,41.22,North End,0.63,991.55,0,0.62,9.88
0.98,Uber,North End,West End,10.5,1,c4f679bd-5231-4a3b-8036-ded253f773a5,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 14:02,38.41,West End,0.48,991.64,0,0.67,11.42
0.98,Uber,North End,West End,7,1,e24f507d-4bef-4cd1-b89b-0491aa2f5a80,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 14:02,38.41,West End,0.48,991.64,0,0.67,11.42
2.87,Lyft,Northeastern University,Theatre District,22.5,1,2351ea0d-6cbb-4289-b235-51d3bcb2b98d,lyft_premier,Lux,28-11-2018 13:02,36.8,Theatre District,0.64,991.57,0,0.7,6.6
2.87,Lyft,Northeastern University,Theatre District,19.5,1,359f32b2-6b1f-461d-a2f8-9f843f5f2fca,lyft_plus,Lyft XL,28-11-2018 13:02,36.8,Theatre District,0.64,991.57,0,0.7,6.6
2.87,Lyft,Northeastern University,Theatre District,11,1,47cb24bf-6509-4863-9ad2-40b67da0ec01,lyft,Lyft,28-11-2018 13:02,36.8,Theatre District,0.64,991.57,0,0.7,6.6
0.98,Uber,North End,West End,9,1,d76e19a9-832b-467c-8589-67deb44e7388,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 14:32,38.96,West End,0.44,991.94,0,0.67,11.2
0.98,Uber,North End,West End,10.5,1,e94ebcc7-6de7-4d4b-9285-f5c9463827ea,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 14:32,38.96,West End,0.44,991.94,0,0.67,11.2
0.98,Uber,North End,West End,16.5,1,fa03b2e2-04ed-4e40-a221-0c00adfa4d5f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 14:32,38.96,West End,0.44,991.94,0,0.67,11.2
1.36,Lyft,South Station,Back Bay,13.5,1,f5f30d96-45ac-4285-90e2-b030bdb5877d,lyft_plus,Lyft XL,27-11-2018 01:45,44.18,Back Bay,1,1004.18,0.6364,0.91,12.39
1.5,Uber,Back Bay,Fenway,15,1,0aadfe45-1f2b-4256-aad6-bd8c71201a7d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,27-11-2018 01:45,44.04,Fenway,1,1004.15,0.5337,0.91,12.34
1.5,Uber,Back Bay,Fenway,0,1,4f1f3ae8-be16-4c86-bdf0-9b93649bd3ab,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,27-11-2018 01:45,44.04,Fenway,1,1004.15,0.5337,0.91,12.34
1.5,Uber,Back Bay,Fenway,25,1,86e79bda-d857-45e5-aaee-204a42e99eab,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,27-11-2018 01:45,44.04,Fenway,1,1004.15,0.5337,0.91,12.34
1.5,Uber,Back Bay,Fenway,7,1,e457b457-3bd5-444a-81bd-cca696cbdae4,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,27-11-2018 01:45,44.04,Fenway,1,1004.15,0.5337,0.91,12.34
3.01,Uber,Boston University,North Station,11,1,5abab6dc-2756-421d-a6a0-50d7c6ca4867,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 07:33,35,North Station,0.15,991.75,0,0.8,6.66
3.01,Uber,Boston University,North Station,0,1,75572fd3-c98c-48c4-a588-759b946dde8f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 07:33,35,North Station,0.15,991.75,0,0.8,6.66
3.01,Uber,Boston University,North Station,31.5,1,8884a9d3-5785-44e1-8b82-9a2d9bc409b9,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 07:33,35,North Station,0.15,991.75,0,0.8,6.66
3.01,Uber,Boston University,North Station,18.5,1,a7714f1f-2565-44c3-ad80-857d3506a95a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 07:33,35,North Station,0.15,991.75,0,0.8,6.66
3.01,Uber,Boston University,North Station,11,1,b162087d-c114-457b-8196-cfcb1e2e7b53,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 07:33,35,North Station,0.15,991.75,0,0.8,6.66
3.01,Uber,Boston University,North Station,24,1,db3d4540-e862-4611-a40c-f199b7f9b146,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 07:33,35,North Station,0.15,991.75,0,0.8,6.66
1.56,Lyft,South Station,North Station,5,1,58a8d8e4-dc9f-483c-906a-a6ae339b7582,lyft_line,Shared,27-11-2018 01:17,44.07,North Station,0.99,1005.4,0.2946,0.9,11.26
1.56,Lyft,South Station,North Station,13.5,1,6c758879-83f6-4bef-8958-9bc8823d1f99,lyft_plus,Lyft XL,27-11-2018 01:17,44.07,North Station,0.99,1005.4,0.2946,0.9,11.26
2.34,Lyft,Boston University,Beacon Hill,16.5,1,5a0f305f-0abf-482d-9893-16b8955557cd,lyft_premier,Lux,29-11-2018 01:09,38.59,Beacon Hill,0.67,997.23,0,0.71,10.06
2.34,Lyft,Boston University,Beacon Hill,7,1,78a26688-68c5-4c1f-896b-d25785ee68fc,lyft_line,Shared,29-11-2018 01:09,38.59,Beacon Hill,0.67,997.23,0,0.71,10.06
3.2,Lyft,North Station,Northeastern University,27.5,1.25,fe03d842-6f2c-4ee5-b88c-5cb21bdc67e1,lyft_premier,Lux,28-11-2018 16:32,41.34,Northeastern University,0.66,991.63,0,0.63,10.44
3.23,Lyft,North Station,Fenway,19.5,1,3744562e-bf12-4d9c-a17e-131f28f87092,lyft_plus,Lyft XL,28-11-2018 16:32,41.27,Fenway,0.66,991.63,0,0.63,10.42
3.23,Lyft,North Station,Fenway,26,1,418f46aa-60ab-4db0-b060-e4be31602544,lyft_lux,Lux Black,28-11-2018 16:32,41.27,Fenway,0.66,991.63,0,0.63,10.42
3.23,Lyft,North Station,Fenway,11,1,4facbc99-2b6b-4396-8b00-529881bce09c,lyft,Lyft,28-11-2018 16:32,41.27,Fenway,0.66,991.63,0,0.63,10.42
3.23,Lyft,North Station,Fenway,38,1,78f2ef04-d6f9-4621-9bf4-64f50a4a35df,lyft_luxsuv,Lux Black XL,28-11-2018 16:32,41.27,Fenway,0.66,991.63,0,0.63,10.42
2.38,Lyft,South Station,Beacon Hill,10.5,1,ff81bfeb-ade9-41b9-aa9a-057517e174bb,lyft,Lyft,29-11-2018 06:49,37.87,Beacon Hill,0.99,1000.17,0,0.69,10.02
4.59,Lyft,Fenway,Financial District,38.5,1,1c1b486f-bc9a-4eac-9bc0-e822289b7fd3,lyft_luxsuv,Lux Black XL,29-11-2018 06:49,38.11,Financial District,0.98,1000.17,0,0.69,10.06
4.59,Lyft,Fenway,Financial District,13.5,1,243e2bda-30da-4e6d-b007-9c6486778556,lyft,Lyft,29-11-2018 06:49,38.11,Financial District,0.98,1000.17,0,0.69,10.06
4.59,Lyft,Fenway,Financial District,32.5,1,49e763c1-9a0f-4438-a3e7-4f2748e833ed,lyft_lux,Lux Black,29-11-2018 06:49,38.11,Financial District,0.98,1000.17,0,0.69,10.06
4.59,Lyft,Fenway,Financial District,22.5,1,5d29daeb-dcb6-4b20-8c84-2f3b561522e2,lyft_premier,Lux,29-11-2018 06:49,38.11,Financial District,0.98,1000.17,0,0.69,10.06
4.59,Lyft,Fenway,Financial District,7,1,65a6d059-4cc9-4ada-bf46-19debec409e5,lyft_line,Shared,29-11-2018 06:49,38.11,Financial District,0.98,1000.17,0,0.69,10.06
3.39,Uber,North Station,Boston University,10.5,1,a55775c8-bdb9-443e-a248-d2678c184260,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 12:02,34.5,Boston University,0.84,991.23,0,0.76,6.29
1.13,Lyft,Financial District,North End,13.5,1,202bb417-e631-4b41-ad8a-278e6b1cb85b,lyft_plus,Lyft XL,29-11-2018 01:32,38.4,North End,0.64,997.39,0,0.72,10.13
1.13,Lyft,Financial District,North End,19.5,1,78f074c4-961b-4c91-a410-34c4a04b22d3,lyft_lux,Lux Black,29-11-2018 01:32,38.4,North End,0.64,997.39,0,0.72,10.13
1.13,Lyft,Financial District,North End,26,1,c153dae8-87f7-40cd-b970-49adce24945b,lyft_luxsuv,Lux Black XL,29-11-2018 01:32,38.4,North End,0.64,997.39,0,0.72,10.13
