temp,location,clouds,pressure,rain,humidity,wind,datetime
21.14,West End,0.29,1028.29,,0.56,4.95,13-12-2018 06:45:01
40.52,Back Bay,1.0,1014.17,,0.91,1.29,26-11-2018 06:24:05
40.51,North Station,1.0,1014.18,,0.92,1.35,26-11-2018 06:24:05
40.46,Theatre District,1.0,1014.17,,0.92,1.35,26-11-2018 06:24:05
38.82,Back Bay,0.76,996.84,,0.7,9.72,29-11-2018 00:51:44
38.77,Beacon Hill,0.75,996.83,,0.7,9.74,29-11-2018 00:51:44
38.82,Boston University,0.76,996.86,,0.7,9.6,29-11-2018 00:51:44
38.74,Fenway,0.75,996.99,,0.7,9.63,29-11-2018 00:51:44
37.2,Financial District,0.74,996.95,,0.75,9.79,29-11-2018 00:51:44
38.77,Haymarket Square,0.75,996.82,,0.7,9.78,29-11-2018 00:51:44
38.79,North End,0.75,996.82,,0.7,9.8,29-11-2018 00:51:44
38.74,North Station,0.75,996.82,,0.7,9.75,29-11-2018 00:51:44
38.66,Northeastern University,0.76,996.85,,0.7,9.72,29-11-2018 00:51:44
37.11,South Station,0.75,996.83,,0.75,9.84,29-11-2018 00:51:44
38.66,Theatre District,0.75,996.83,,0.7,9.8,29-11-2018 00:51:44
38.69,West End,0.75,996.83,,0.7,9.75,29-11-2018 00:51:44
36.91,Back Bay,0.53,1002.84,,0.7,9.46,29-11-2018 09:52:54
36.87,Beacon Hill,0.54,1002.83,,0.7,9.47,29-11-2018 09:52:54
37.06,Boston University,0.53,1002.85,,0.69,9.37,29-11-2018 09:52:54
36.66,Fenway,0.52,1002.85,,0.7,9.42,29-11-2018 09:52:54
36.92,Financial District,0.54,1002.82,,0.7,9.54,29-11-2018 09:52:54
36.68,Haymarket Square,0.54,1002.82,,0.7,9.5,29-11-2018 09:52:54
36.7,North End,0.55,1002.82,,0.7,9.52,29-11-2018 09:52:54
36.62,North Station,0.55,1002.82,,0.71,9.48,29-11-2018 09:52:54
36.54,Northeastern University,0.52,1002.84,,0.71,9.47,29-11-2018 09:52:54
36.91,South Station,0.54,1002.82,,0.7,9.55,29-11-2018 09:52:54
36.52,Theatre District,0.54,1002.83,,0.71,9.52,29-11-2018 09:52:54
36.57,West End,0.54,1002.83,,0.71,9.47,29-11-2018 09:52:54
50.52,Back Bay,0.86,1022.08,,0.79,2.33,15-12-2018 16:45:01
50.52,Beacon Hill,0.85,1022.08,,0.79,2.32,15-12-2018 16:45:01
50.58,Boston University,0.86,1022.09,,0.79,2.29,15-12-2018 16:45:01
50.61,Fenway,0.87,1022.08,,0.79,2.32,15-12-2018 16:45:01
50.51,Haymarket Square,0.85,1022.08,,0.79,2.32,15-12-2018 16:45:01
50.53,North End,0.85,1022.08,,0.79,2.33,15-12-2018 16:45:01
50.57,North Station,0.85,1022.08,,0.79,2.31,15-12-2018 16:45:01
50.69,Northeastern University,0.86,1022.07,,0.79,2.35,15-12-2018 16:45:01
50.12,South Station,0.85,1022.07,,0.81,2.38,15-12-2018 16:45:01
50.61,Theatre District,0.85,1022.07,,0.79,2.36,15-12-2018 16:45:01
50.55,West End,0.85,1022.08,,0.79,2.31,15-12-2018 16:45:01
38.85,Boston University,0.77,996.82,,0.7,9.55,29-11-2018 00:49:08
54.62,Boston University,0.66,999.87,,0.79,7.5,03-12-2018 15:52:57
25.04,Fenway,0.76,1006.36,,0.53,17.84,18-12-2018 10:45:02
39.66,Back Bay,0.71,1000.4,,0.7,9.91,17-12-2018 22:45:02
39.71,Beacon Hill,0.72,1000.38,,0.7,10.04,17-12-2018 22:45:02
39.54,Boston University,0.7,1000.43,,0.7,9.6,17-12-2018 22:45:02
40.57,Financial District,0.72,1000.37,,0.67,10.23,17-12-2018 22:45:02
40.52,South Station,0.76,1000.51,,0.67,10.16,17-12-2018 22:45:02
39.53,Theatre District,0.76,1000.52,,0.7,10.06,17-12-2018 22:45:02
39.56,West End,0.72,1000.37,,0.7,10.1,17-12-2018 22:45:02
40.35,Boston University,1.0,1014.17,,0.91,1.09,26-11-2018 06:15:44
40.26,Fenway,1.0,1014.17,,0.92,1.11,26-11-2018 06:15:44
40.49,South Station,1.0,1014.18,,0.92,1.27,26-11-2018 06:15:44
40.41,West End,1.0,1014.19,,0.92,1.22,26-11-2018 06:15:44
23.81,West End,0.5,1008.78,,0.51,14.95,18-12-2018 12:45:02
36.42,Back Bay,0.9,1018.82,,0.7,3.73,01-12-2018 02:52:54
36.42,Beacon Hill,0.9,1018.82,,0.7,3.72,01-12-2018 02:52:54
36.35,Boston University,0.9,1018.82,,0.7,3.68,01-12-2018 02:52:54
36.27,Fenway,0.9,1018.82,,0.71,3.72,01-12-2018 02:52:54
36.42,Financial District,0.9,1018.82,,0.7,3.76,01-12-2018 02:52:54
36.44,Haymarket Square,0.9,1018.82,,0.7,3.73,01-12-2018 02:52:54
36.47,North End,0.9,1018.82,,0.7,3.73,01-12-2018 02:52:54
36.4,North Station,0.9,1018.82,,0.7,3.71,01-12-2018 02:52:54
36.31,Northeastern University,0.9,1018.82,,0.71,3.75,01-12-2018 02:52:54
36.34,Theatre District,0.9,1018.82,,0.7,3.75,01-12-2018 02:52:54
36.35,West End,0.9,1018.82,,0.7,3.71,01-12-2018 02:52:54
29.23,Back Bay,0.6,1034.67,,0.73,0.83,14-12-2018 06:45:01
29.38,North End,0.59,1034.68,,0.73,0.83,14-12-2018 06:45:01
41.92,Back Bay,0.18,1006.43,,0.57,10.34,29-11-2018 14:52:54
41.83,Beacon Hill,0.18,1006.42,,0.57,10.37,29-11-2018 14:52:54
41.89,Boston University,0.17,1006.44,,0.57,10.25,29-11-2018 14:52:54
42.01,Fenway,0.17,1006.43,,0.57,10.27,29-11-2018 14:52:54
41.83,Financial District,0.18,1006.41,,0.57,10.43,29-11-2018 14:52:54
41.9,Haymarket Square,0.18,1006.41,,0.57,10.42,29-11-2018 14:52:54
41.91,North End,0.18,1006.41,,0.57,10.43,29-11-2018 14:52:54
41.94,North Station,0.18,1006.41,,0.57,10.4,29-11-2018 14:52:54
42.0,Northeastern University,0.17,1006.43,,0.57,10.31,29-11-2018 14:52:54
41.86,South Station,0.18,1006.41,,0.57,10.43,29-11-2018 14:52:54
41.93,Theatre District,0.18,1006.42,,0.57,10.4,29-11-2018 14:52:54
41.91,West End,0.18,1006.42,,0.57,10.39,29-11-2018 14:52:54
33.54,Back Bay,0.42,991.75,,0.83,5.89,28-11-2018 09:32:11
33.5,Beacon Hill,0.42,991.8,,0.84,5.88,28-11-2018 09:32:11
33.61,Boston University,0.42,991.76,,0.83,5.81,28-11-2018 09:32:11
33.3,Fenway,0.42,991.82,,0.84,5.82,28-11-2018 09:32:11
34.17,Financial District,0.42,991.74,,0.81,5.97,28-11-2018 09:32:11
33.39,Haymarket Square,0.42,991.79,,0.84,5.91,28-11-2018 09:32:11
33.41,North End,0.42,991.79,,0.84,5.93,28-11-2018 09:32:11
33.34,North Station,0.42,991.79,,0.84,5.89,28-11-2018 09:32:11
33.21,Northeastern University,0.42,991.82,,0.84,5.87,28-11-2018 09:32:11
34.13,South Station,0.42,991.8,,0.81,5.95,28-11-2018 09:32:11
33.22,Theatre District,0.42,991.75,,0.84,5.95,28-11-2018 09:32:11
33.28,West End,0.42,991.79,,0.84,5.89,28-11-2018 09:32:11
39.95,Back Bay,0.12,1022.78,,0.61,3.32,01-12-2018 15:53:05
39.92,Beacon Hill,0.12,1022.78,,0.61,3.34,01-12-2018 15:53:05
38.99,Financial District,0.11,1022.78,,0.63,3.36,01-12-2018 15:53:05
39.91,Haymarket Square,0.11,1022.78,,0.61,3.36,01-12-2018 15:53:05
39.94,North Station,0.11,1022.78,,0.61,3.36,01-12-2018 15:53:05
39.97,Theatre District,0.12,1022.78,,0.61,3.34,01-12-2018 15:53:05
39.91,West End,0.11,1022.78,,0.61,3.35,01-12-2018 15:53:05
41.65,Back Bay,0.46,1023.67,,0.72,6.2,16-12-2018 01:45:01
41.61,Beacon Hill,0.45,1023.68,,0.72,6.23,16-12-2018 01:45:01
41.59,Boston University,0.48,1023.67,,0.72,6.05,16-12-2018 01:45:01
41.5,Fenway,0.48,1023.67,,0.72,6.12,16-12-2018 01:45:01
42.85,Financial District,0.44,1023.67,,0.69,6.34,16-12-2018 01:45:01
41.68,Haymarket Square,0.44,1023.68,,0.71,6.28,16-12-2018 01:45:01
41.72,North End,0.44,1023.68,,0.71,6.3,16-12-2018 01:45:01
41.63,North Station,0.44,1023.68,,0.72,6.24,16-12-2018 01:45:01
41.56,Northeastern University,0.47,1023.67,,0.72,6.2,16-12-2018 01:45:01
42.85,South Station,0.44,1023.67,,0.69,6.35,16-12-2018 01:45:01
41.66,Theatre District,0.45,1023.67,,0.72,6.3,16-12-2018 01:45:01
41.59,West End,0.45,1023.68,,0.72,6.23,16-12-2018 01:45:01
39.14,North Station,0.82,996.07,,0.67,10.7,29-11-2018 00:02:08
39.18,Back Bay,0.14,992.21,,0.72,8.78,28-11-2018 00:15:20
39.15,Beacon Hill,0.13,992.19,,0.72,8.85,28-11-2018 00:15:20
39.21,Boston University,0.14,992.21,,0.72,8.62,28-11-2018 00:15:20
38.94,Fenway,0.14,992.23,,0.73,8.64,28-11-2018 00:15:20
39.28,Financial District,0.13,992.19,,0.72,8.95,28-11-2018 00:15:20
39.12,Haymarket Square,0.13,992.18,,0.73,8.94,28-11-2018 00:15:20
39.16,North End,0.13,992.17,,0.72,8.97,28-11-2018 00:15:20
39.06,North Station,0.13,992.17,,0.73,8.91,28-11-2018 00:15:20
38.92,Northeastern University,0.14,992.23,,0.73,8.71,28-11-2018 00:15:20
39.23,South Station,0.13,992.2,,0.72,8.94,28-11-2018 00:15:20
38.96,Theatre District,0.13,992.2,,0.73,8.88,28-11-2018 00:15:20
39.0,West End,0.13,992.18,,0.73,8.89,28-11-2018 00:15:20
40.39,Back Bay,0.92,1013.79,,0.93,2.71,26-11-2018 05:29:19
40.33,Financial District,0.92,1013.8,,0.94,2.79,26-11-2018 05:29:19
36.36,Back Bay,0.29,1001.89,,0.69,10.0,18-12-2018 02:45:01
36.41,Boston University,0.29,1001.83,,0.69,9.92,18-12-2018 02:45:01
36.09,Fenway,0.29,1001.83,,0.69,9.96,18-12-2018 02:45:01
36.29,Haymarket Square,0.29,1001.75,,0.69,10.06,18-12-2018 02:45:01
36.33,North End,0.29,1001.75,,0.69,10.07,18-12-2018 02:45:01
36.22,North Station,0.29,1001.76,,0.69,10.03,18-12-2018 02:45:01
36.03,Northeastern University,0.29,1001.82,,0.7,10.01,18-12-2018 02:45:01
36.08,Theatre District,0.29,1001.77,,0.7,10.08,18-12-2018 02:45:01
38.09,Back Bay,0.35,998.19,,0.71,10.38,29-11-2018 02:32:09
38.06,Beacon Hill,0.34,998.17,,0.71,10.41,29-11-2018 02:32:09
39.22,Financial District,0.35,998.16,,0.68,10.51,29-11-2018 02:32:09
37.97,North Station,0.37,998.28,,0.72,10.75,29-11-2018 02:32:09
37.82,Theatre District,0.37,998.3,,0.72,10.79,29-11-2018 02:32:09
37.91,West End,0.37,998.29,,0.72,10.74,29-11-2018 02:32:09
30.8,Beacon Hill,0.0,1012.32,,0.46,13.08,18-12-2018 18:45:02
30.96,Boston University,0.0,1012.35,,0.45,12.93,18-12-2018 18:45:02
30.93,Fenway,0.0,1012.35,,0.45,12.99,18-12-2018 18:45:02
31.19,Financial District,0.0,1012.31,,0.45,13.18,18-12-2018 18:45:02
30.83,North Station,0.0,1012.32,,0.46,13.09,18-12-2018 18:45:02
30.79,West End,0.0,1012.32,,0.46,13.09,18-12-2018 18:45:02
39.53,Back Bay,0.83,995.65,,0.66,10.8,28-11-2018 23:32:09
39.53,Boston University,0.82,995.67,,0.66,10.64,28-11-2018 23:32:09
39.32,Fenway,0.83,995.67,,0.66,10.71,28-11-2018 23:32:09
40.4,Financial District,0.84,995.62,,0.64,10.95,28-11-2018 23:32:09
39.48,Haymarket Square,0.83,995.62,,0.66,10.88,28-11-2018 23:32:09
39.52,North End,0.84,995.61,,0.66,10.91,28-11-2018 23:32:09
39.33,Northeastern University,0.83,995.66,,0.66,10.79,28-11-2018 23:32:09
40.38,South Station,0.84,995.63,,0.64,10.97,28-11-2018 23:32:09
39.37,Theatre District,0.84,995.63,,0.66,10.91,28-11-2018 23:32:09
39.36,West End,0.83,995.62,,0.66,10.84,28-11-2018 23:32:09
32.17,Back Bay,0.6,1034.09,,0.61,1.34,13-12-2018 20:45:01
32.06,Fenway,0.61,1034.09,,0.61,1.27,13-12-2018 20:45:01
32.81,Financial District,0.58,1034.09,,0.6,1.47,13-12-2018 20:45:01
32.18,Haymarket Square,0.58,1034.09,,0.62,1.43,13-12-2018 20:45:01
32.21,North End,0.58,1034.09,,0.62,1.45,13-12-2018 20:45:01
32.16,North Station,0.58,1034.09,,0.62,1.4,13-12-2018 20:45:01
32.07,Northeastern University,0.6,1034.09,,0.62,1.33,13-12-2018 20:45:01
32.79,South Station,0.59,1034.09,,0.6,1.48,13-12-2018 20:45:01
32.09,Theatre District,0.59,1034.09,,0.62,1.43,13-12-2018 20:45:01
39.87,South Station,1.0,1016.92,,0.63,3.62,30-11-2018 20:52:55
20.26,Back Bay,0.45,1031.72,,0.63,2.79,13-12-2018 11:45:01
20.29,Beacon Hill,0.45,1031.72,,0.63,2.85,13-12-2018 11:45:01
20.13,Boston University,0.45,1031.72,,0.62,2.73,13-12-2018 11:45:01
19.89,Fenway,0.45,1031.72,,0.63,2.71,13-12-2018 11:45:01
20.23,Financial District,0.46,1031.71,,0.63,2.88,13-12-2018 11:45:01
20.26,Haymarket Square,0.45,1031.72,,0.63,2.9,13-12-2018 11:45:01
20.32,North End,0.45,1031.72,,0.63,2.91,13-12-2018 11:45:01
20.11,North Station,0.45,1031.72,,0.63,2.89,13-12-2018 11:45:01
19.94,Northeastern University,0.45,1031.71,,0.63,2.74,13-12-2018 11:45:01
20.16,South Station,0.46,1031.71,,0.63,2.87,13-12-2018 11:45:01
20.07,Theatre District,0.46,1031.71,,0.63,2.84,13-12-2018 11:45:01
20.06,West End,0.45,1031.72,,0.63,2.87,13-12-2018 11:45:01
40.35,Boston University,1.0,1014.17,,0.91,1.08,26-11-2018 06:14:44
40.26,Fenway,1.0,1014.17,,0.92,1.09,26-11-2018 06:14:44
40.54,North End,1.0,1014.19,,0.91,1.25,26-11-2018 06:14:44
40.48,South Station,1.0,1014.18,,0.92,1.26,26-11-2018 06:14:44
36.45,Beacon Hill,0.87,1018.48,,0.69,4.22,01-12-2018 02:09:58
36.24,Boston University,0.87,1018.49,,0.7,4.31,01-12-2018 02:09:58
36.26,Fenway,0.87,1018.48,,0.7,4.32,01-12-2018 02:09:58
36.41,Financial District,0.87,1018.48,,0.69,4.19,01-12-2018 02:09:58
36.23,North Station,0.87,1018.48,,0.7,4.19,01-12-2018 02:09:58
36.27,Northeastern University,0.87,1018.48,,0.7,4.3,01-12-2018 02:09:58
36.21,South Station,0.87,1018.48,,0.7,4.2,01-12-2018 02:09:58
36.16,Theatre District,0.87,1018.48,,0.7,4.22,01-12-2018 02:09:58
36.17,West End,0.87,1018.48,,0.7,4.2,01-12-2018 02:09:58
44.87,Fenway,0.88,1009.85,,0.84,9.29,26-11-2018 20:35:08
42.78,Back Bay,0.18,1023.04,,0.71,6.33,16-12-2018 00:45:01
42.75,Beacon Hill,0.17,1023.04,,0.71,6.37,16-12-2018 00:45:01
42.68,Boston University,0.19,1023.05,,0.71,6.11,16-12-2018 00:45:01
42.68,Fenway,0.19,1023.04,,0.71,6.19,16-12-2018 00:45:01
43.91,Financial District,0.17,1023.04,,0.68,6.52,16-12-2018 00:45:01
42.75,Haymarket Square,0.17,1023.04,,0.71,6.45,16-12-2018 00:45:01
42.78,North End,0.17,1023.04,,0.71,6.49,16-12-2018 00:45:01
42.7,North Station,0.17,1023.05,,0.71,6.4,16-12-2018 00:45:01
42.7,Northeastern University,0.19,1023.04,,0.71,6.3,16-12-2018 00:45:01
42.72,Theatre District,0.18,1023.04,,0.71,6.47,16-12-2018 00:45:01
42.69,West End,0.17,1023.05,,0.71,6.39,16-12-2018 00:45:01
26.63,Back Bay,0.44,1034.02,,0.81,2.39,14-12-2018 09:45:01
26.65,Beacon Hill,0.45,1034.02,,0.81,2.39,14-12-2018 09:45:01
26.69,Haymarket Square,0.45,1034.02,,0.81,2.4,14-12-2018 09:45:01
26.76,North End,0.45,1034.02,,0.81,2.41,14-12-2018 09:45:01
26.35,Northeastern University,0.44,1034.03,,0.81,2.39,14-12-2018 09:45:01
26.47,Theatre District,0.45,1034.02,,0.82,2.41,14-12-2018 09:45:01
39.26,Back Bay,1.0,1019.52,0.0293,0.86,3.99,02-12-2018 08:52:54
39.26,Beacon Hill,1.0,1019.53,0.0294,0.86,4.03,02-12-2018 08:52:54
39.08,Fenway,1.0,1019.5,0.0299,0.87,3.91,02-12-2018 08:52:54
39.28,Financial District,1.0,1019.54,0.0322,0.86,4.1,02-12-2018 08:52:54
39.29,Haymarket Square,1.0,1019.54,0.0315,0.86,4.08,02-12-2018 08:52:54
39.33,North End,1.0,1019.54,0.0325,0.86,4.1,02-12-2018 08:52:54
39.24,North Station,1.0,1019.54,0.0295,0.86,4.06,02-12-2018 08:52:54
39.13,Northeastern University,1.0,1019.51,0.03,0.87,3.96,02-12-2018 08:52:54
39.26,South Station,1.0,1019.53,0.032,0.86,4.11,02-12-2018 08:52:54
39.19,Theatre District,1.0,1019.53,0.0313,0.87,4.06,02-12-2018 08:52:54
39.19,West End,1.0,1019.54,0.0294,0.86,4.05,02-12-2018 08:52:54
41.78,Back Bay,0.15,1016.57,,0.57,2.51,30-11-2018 16:52:54
41.74,Beacon Hill,0.14,1016.57,,0.57,2.6,30-11-2018 16:52:54
41.78,Boston University,0.16,1016.57,,0.57,2.46,30-11-2018 16:52:54
41.7,Fenway,0.15,1016.57,,0.57,2.41,30-11-2018 16:52:54
41.45,Financial District,0.14,1016.57,,0.58,2.61,30-11-2018 16:52:54
41.77,Haymarket Square,0.14,1016.57,,0.57,2.68,30-11-2018 16:52:54
41.8,North End,0.14,1016.57,,0.57,2.7,30-11-2018 16:52:54
41.75,North Station,0.14,1016.57,,0.57,2.69,30-11-2018 16:52:54
41.69,Northeastern University,0.15,1016.57,,0.57,2.41,30-11-2018 16:52:54
41.44,South Station,0.14,1016.57,,0.58,2.58,30-11-2018 16:52:54
41.67,Theatre District,0.14,1016.57,,0.57,2.56,30-11-2018 16:52:54
41.7,West End,0.14,1016.57,,0.57,2.65,30-11-2018 16:52:54
40.57,Haymarket Square,0.99,1014.86,,0.95,2.05,26-11-2018 10:35:09
40.6,North End,0.99,1014.86,,0.95,2.07,26-11-2018 10:35:09
28.45,Back Bay,0.53,1034.51,,0.77,3.12,14-12-2018 08:45:01
28.21,Fenway,0.54,1034.51,,0.78,3.04,14-12-2018 08:45:01
28.55,Haymarket Square,0.52,1034.51,,0.77,3.22,14-12-2018 08:45:01
28.62,North End,0.52,1034.51,,0.77,3.24,14-12-2018 08:45:01
28.51,North Station,0.52,1034.51,,0.77,3.2,14-12-2018 08:45:01
28.2,Northeastern University,0.54,1034.51,,0.78,3.08,14-12-2018 08:45:01
28.4,South Station,0.52,1034.51,,0.78,3.21,14-12-2018 08:45:01
28.32,Theatre District,0.53,1034.51,,0.78,3.18,14-12-2018 08:45:01
37.84,Back Bay,0.44,998.93,,0.7,9.35,29-11-2018 04:46:23
37.82,Beacon Hill,0.45,998.92,,0.7,9.37,29-11-2018 04:46:23
37.84,Boston University,0.43,998.94,,0.7,9.24,29-11-2018 04:46:23
37.7,Fenway,0.43,998.94,,0.7,9.28,29-11-2018 04:46:23
37.93,Financial District,0.45,998.91,,0.69,9.44,29-11-2018 04:46:23
37.82,Haymarket Square,0.45,998.91,,0.7,9.41,29-11-2018 04:46:23
37.86,North End,0.45,998.91,,0.7,9.42,29-11-2018 04:46:23
37.79,North Station,0.45,998.91,,0.7,9.38,29-11-2018 04:46:23
37.67,Northeastern University,0.43,998.93,,0.7,9.34,29-11-2018 04:46:23
37.89,South Station,0.45,998.91,,0.7,9.45,29-11-2018 04:46:23
37.69,Theatre District,0.45,998.92,,0.7,9.42,29-11-2018 04:46:23
37.74,West End,0.45,998.91,,0.7,9.37,29-11-2018 04:46:23
20.03,Beacon Hill,0.43,1031.07,,0.63,3.8,13-12-2018 10:45:02
19.67,Fenway,0.43,1031.08,,0.64,3.65,13-12-2018 10:45:02
20.1,South Station,0.43,1031.06,,0.64,3.84,13-12-2018 10:45:02
51.88,Back Bay,0.72,1021.59,,0.75,6.68,15-12-2018 17:45:01
51.92,Boston University,0.73,1021.6,,0.75,6.61,15-12-2018 17:45:01
51.78,Fenway,0.73,1021.59,,0.75,6.59,15-12-2018 17:45:01
51.63,Financial District,0.71,1021.59,,0.76,6.77,15-12-2018 17:45:01
51.8,Haymarket Square,0.7,1021.6,,0.75,6.8,15-12-2018 17:45:01
51.81,North End,0.7,1021.6,,0.75,6.81,15-12-2018 17:45:01
51.84,North Station,0.71,1021.6,,0.75,6.79,15-12-2018 17:45:01
51.91,Northeastern University,0.73,1021.59,,0.75,6.61,15-12-2018 17:45:01
51.66,South Station,0.71,1021.59,,0.76,6.76,15-12-2018 17:45:01
51.33,Back Bay,1.0,1003.11,,0.92,3.63,02-12-2018 20:52:54
51.3,Beacon Hill,1.0,1003.1,,0.92,3.62,02-12-2018 20:52:54
51.34,Boston University,1.0,1003.11,,0.92,3.6,02-12-2018 20:52:54
51.14,Fenway,1.0,1003.11,,0.93,3.63,02-12-2018 20:52:54
51.89,Financial District,1.0,1003.1,,0.91,3.66,02-12-2018 20:52:54
51.21,Haymarket Square,1.0,1003.1,,0.93,3.63,02-12-2018 20:52:54
51.25,North End,1.0,1003.1,,0.93,3.64,02-12-2018 20:52:54
51.11,North Station,1.0,1003.1,,0.93,3.61,02-12-2018 20:52:54
51.2,Northeastern University,1.0,1003.11,,0.93,3.65,02-12-2018 20:52:54
51.9,South Station,1.0,1003.1,,0.91,3.67,02-12-2018 20:52:54
51.18,Theatre District,1.0,1003.11,,0.93,3.65,02-12-2018 20:52:54
51.09,West End,1.0,1003.1,,0.93,3.62,02-12-2018 20:52:54
34.9,Back Bay,0.15,991.57,,0.79,6.46,28-11-2018 07:25:54
34.89,Beacon Hill,0.14,991.56,,0.79,6.49,28-11-2018 07:25:54
34.88,Boston University,0.15,991.58,,0.79,6.34,28-11-2018 07:25:54
34.79,Fenway,0.15,991.59,,0.8,6.38,28-11-2018 07:25:54
35.66,Financial District,0.14,991.56,,0.77,6.57,28-11-2018 07:25:54
34.93,Haymarket Square,0.14,991.55,,0.79,6.54,28-11-2018 07:25:54
34.96,North End,0.14,991.55,,0.79,6.56,28-11-2018 07:25:54
34.92,North Station,0.14,991.55,,0.79,6.51,28-11-2018 07:25:54
34.79,Northeastern University,0.15,991.59,,0.8,6.43,28-11-2018 07:25:54
35.64,South Station,0.14,991.56,,0.77,6.58,28-11-2018 07:25:54
34.84,Theatre District,0.14,991.57,,0.8,6.53,28-11-2018 07:25:54
34.87,West End,0.14,991.55,,0.8,6.5,28-11-2018 07:25:54
39.56,Beacon Hill,0.45,1023.96,,0.71,7.21,16-12-2018 04:45:02
39.61,Boston University,0.46,1023.95,,0.71,6.98,16-12-2018 04:45:02
39.53,Fenway,0.46,1023.95,,0.71,7.09,16-12-2018 04:45:02
40.82,Financial District,0.44,1023.96,,0.68,7.38,16-12-2018 04:45:02
39.49,North Station,0.45,1023.97,,0.71,7.21,16-12-2018 04:45:02
39.56,Northeastern University,0.45,1023.94,,0.71,7.21,16-12-2018 04:45:02
40.82,South Station,0.44,1023.96,,0.68,7.41,16-12-2018 04:45:02
39.52,Theatre District,0.45,1023.96,,0.72,7.33,16-12-2018 04:45:02
39.42,West End,0.45,1023.97,,0.72,7.21,16-12-2018 04:45:02
38.67,Boston University,0.83,1022.54,,0.78,6.75,16-12-2018 11:45:02
39.97,Financial District,0.83,1022.56,,0.75,7.03,16-12-2018 11:45:02
39.92,South Station,0.83,1022.56,,0.75,7.06,16-12-2018 11:45:02
38.75,West End,0.83,1022.57,,0.78,6.91,16-12-2018 11:45:02
40.41,Beacon Hill,0.92,1013.8,,0.93,2.69,26-11-2018 05:29:16
40.23,Theatre District,0.92,1013.8,,0.94,2.78,26-11-2018 05:29:16
40.68,Beacon Hill,0.9,1013.83,,0.92,1.81,26-11-2018 05:36:23
40.61,Financial District,0.9,1013.83,,0.93,1.86,26-11-2018 05:36:23
38.55,Back Bay,0.57,997.68,,0.7,9.96,29-11-2018 01:53:39
38.51,Beacon Hill,0.57,997.66,,0.7,10.0,29-11-2018 01:53:39
38.54,Boston University,0.57,997.69,,0.7,9.8,29-11-2018 01:53:39
38.42,Fenway,0.57,997.69,,0.7,9.85,29-11-2018 01:53:39
38.49,Financial District,0.57,997.66,,0.7,10.1,29-11-2018 01:53:39
38.54,North End,0.57,997.65,,0.7,10.08,29-11-2018 01:53:39
38.48,North Station,0.57,997.65,,0.7,10.02,29-11-2018 01:53:39
38.4,Theatre District,0.57,997.66,,0.7,10.05,29-11-2018 01:53:39
38.44,West End,0.57,997.66,,0.7,10.01,29-11-2018 01:53:39
30.1,Back Bay,0.15,1011.44,,0.46,13.45,18-12-2018 17:45:01
29.94,Beacon Hill,0.15,1011.43,,0.46,13.52,18-12-2018 17:45:01
30.09,Boston University,0.15,1011.46,,0.46,13.29,18-12-2018 17:45:01
30.22,Fenway,0.15,1011.46,,0.46,13.32,18-12-2018 17:45:01
30.42,Financial District,0.15,1011.4,,0.46,13.67,18-12-2018 17:45:01
30.04,Haymarket Square,0.15,1011.42,,0.46,13.61,18-12-2018 17:45:01
30.04,North End,0.15,1011.41,,0.46,13.63,18-12-2018 17:45:01
30.08,North Station,0.15,1011.42,,0.46,13.58,18-12-2018 17:45:01
30.26,Northeastern University,0.15,1011.43,,0.46,13.44,18-12-2018 17:45:01
30.38,South Station,0.15,1011.42,,0.46,13.62,18-12-2018 17:45:01
30.14,Theatre District,0.15,1011.41,,0.46,13.61,18-12-2018 17:45:01
30.05,West End,0.15,1011.42,,0.46,13.55,18-12-2018 17:45:01
25.19,Boston University,0.51,1009.38,,0.49,12.81,18-12-2018 13:45:02
25.4,Financial District,0.51,1009.35,,0.49,13.07,18-12-2018 13:45:02
25.43,South Station,0.51,1009.35,,0.48,13.07,18-12-2018 13:45:02
25.25,West End,0.51,1009.36,,0.49,13.02,18-12-2018 13:45:02
32.86,Back Bay,0.16,991.42,,0.85,6.36,28-11-2018 10:32:07
32.83,Beacon Hill,0.16,991.41,,0.85,6.38,28-11-2018 10:32:07
32.98,Boston University,0.17,991.43,,0.84,6.27,28-11-2018 10:32:07
32.65,Fenway,0.17,991.26,,0.86,6.29,28-11-2018 10:32:07
33.53,Financial District,0.15,991.41,,0.83,6.45,28-11-2018 10:32:07
32.74,Haymarket Square,0.15,991.4,,0.85,6.42,28-11-2018 10:32:07
32.77,North End,0.15,991.22,,0.85,6.4,28-11-2018 10:32:07
32.7,North Station,0.16,991.4,,0.85,6.39,28-11-2018 10:32:07
32.62,Northeastern University,0.16,991.43,,0.86,6.36,28-11-2018 10:32:07
33.55,South Station,0.17,991.34,,0.83,6.45,28-11-2018 10:32:07
32.62,Theatre District,0.16,991.42,,0.86,6.42,28-11-2018 10:32:07
32.64,West End,0.16,991.4,,0.86,6.39,28-11-2018 10:32:07
33.52,Back Bay,0.68,1019.05,,0.78,3.89,01-12-2018 06:52:54
33.5,Beacon Hill,0.68,1019.04,,0.78,3.89,01-12-2018 06:52:54
33.47,Boston University,0.68,1019.05,,0.78,3.84,01-12-2018 06:52:54
33.37,Fenway,0.68,1019.05,,0.79,3.87,01-12-2018 06:52:54
33.47,Financial District,0.69,1019.04,,0.78,3.92,01-12-2018 06:52:54
